stream_id,stream_name,run_id,step,percent,processed,f0_exact,n_t_estimate,relative_error
6,xlarge_50pct,3,11,60.0,600000,390182,392664.99,0.006364
6,xlarge_50pct,3,12,65.0,650000,408779,409761.54,0.002404
6,xlarge_50pct,3,13,70.0,700000,425526,427139.99,0.003793
6,xlarge_50pct,3,14,75.0,750000,440831,441852.22,0.002317
6,xlarge_50pct,3,15,80.0,800000,455069,456285.35,0.002673
6,xlarge_50pct,3,16,85.0,850000,467942,470069.62,0.004547
6,xlarge_50pct,3,17,90.0,900000,479651,482283.43,0.005488
6,xlarge_50pct,3,18,95.0,950000,490314,493488.26,0.006474
6,xlarge_50pct,3,19,100.0,1000000,500000,502993.87,0.005988
6,xlarge_50pct,4,0,5.0,50000,48175,48817.66,0.013340
6,xlarge_50pct,4,1,10.0,100000,92808,93187.45,0.004088
6,xlarge_50pct,4,2,15.0,150000,134238,135261.18,0.007622
6,xlarge_50pct,4,3,20.0,200000,172387,172066.76,-0.001858
6,xlarge_50pct,4,4,25.0,250000,207776,207401.00,-0.001805
6,xlarge_50pct,4,5,30.0,300000,240650,240825.26,0.000728
6,xlarge_50pct,4,6,35.0,350000,270875,272675.56,0.006647
6,xlarge_50pct,4,7,40.0,400000,298859,300187.88,0.004446
6,xlarge_50pct,4,8,45.0,450000,324706,326056.32,0.004159
6,xlarge_50pct,4,9,50.0,500000,348473,351472.11,0.008606
6,xlarge_50pct,4,10,55.0,550000,370292,374041.22,0.010125
6,xlarge_50pct,4,11,60.0,600000,390378,396468.82,0.015602
6,xlarge_50pct,4,12,65.0,650000,408670,416312.56,0.018701
6,xlarge_50pct,4,13,70.0,700000,425595,432246.35,0.015628
6,xlarge_50pct,4,14,75.0,750000,441123,448437.32,0.016581
6,xlarge_50pct,4,15,80.0,800000,455258,463693.15,0.018528
6,xlarge_50pct,4,16,85.0,850000,468252,476302.91,0.017194
6,xlarge_50pct,4,17,90.0,900000,480009,488459.08,0.017604
6,xlarge_50pct,4,18,95.0,950000,490514,499332.11,0.017977
6,xlarge_50pct,4,19,100.0,1000000,500000,508674.30,0.017349
6,xlarge_50pct,5,0,5.0,50000,48146,48728.56,0.012100
6,xlarge_50pct,5,1,10.0,100000,92867,92759.00,-0.001163
6,xlarge_50pct,5,2,15.0,150000,134397,135231.90,0.006212
6,xlarge_50pct,5,3,20.0,200000,172837,175244.55,0.013930
6,xlarge_50pct,5,4,25.0,250000,208075,211431.98,0.016134
6,xlarge_50pct,5,5,30.0,300000,240767,244325.29,0.014779
6,xlarge_50pct,5,6,35.0,350000,271018,275355.80,0.016006
6,xlarge_50pct,5,7,40.0,400000,299143,304881.53,0.019183
6,xlarge_50pct,5,8,45.0,450000,324928,331368.40,0.019821
6,xlarge_50pct,5,9,50.0,500000,348635,353492.83,0.013934
6,xlarge_50pct,5,10,55.0,550000,370472,376401.16,0.016004
6,xlarge_50pct,5,11,60.0,600000,390577,398443.00,0.020139
6,xlarge_50pct,5,12,65.0,650000,408773,415205.31,0.015736
6,xlarge_50pct,5,13,70.0,700000,425710,432258.66,0.015383
6,xlarge_50pct,5,14,75.0,750000,440972,448009.11,0.015958
6,xlarge_50pct,5,15,80.0,800000,455038,461468.25,0.014131
6,xlarge_50pct,5,16,85.0,850000,467956,474652.52,0.014310
6,xlarge_50pct,5,17,90.0,900000,479785,485174.00,0.011232
6,xlarge_50pct,5,18,95.0,950000,490438,495286.28,0.009886
6,xlarge_50pct,5,19,100.0,1000000,500000,504907.98,0.009816
6,xlarge_50pct,6,0,5.0,50000,48210,48520.59,0.006442
6,xlarge_50pct,6,1,10.0,100000,92854,92662.11,-0.002067
6,xlarge_50pct,6,2,15.0,150000,134183,133562.70,-0.004623
6,xlarge_50pct,6,3,20.0,200000,172696,171728.39,-0.005603
6,xlarge_50pct,6,4,25.0,250000,208278,207509.85,-0.003688
6,xlarge_50pct,6,5,30.0,300000,240937,239693.39,-0.005162
6,xlarge_50pct,6,6,35.0,350000,271162,269815.87,-0.004964
6,xlarge_50pct,6,7,40.0,400000,299210,297347.07,-0.006226
6,xlarge_50pct,6,8,45.0,450000,324802,322644.19,-0.006643
6,xlarge_50pct,6,9,50.0,500000,348696,346332.89,-0.006777
6,xlarge_50pct,6,10,55.0,550000,370477,366647.77,-0.010336
6,xlarge_50pct,6,11,60.0,600000,390403,387322.36,-0.007891
6,xlarge_50pct,6,12,65.0,650000,408914,406692.94,-0.005432
6,xlarge_50pct,6,13,70.0,700000,425773,425062.47,-0.001669
6,xlarge_50pct,6,14,75.0,750000,441162,440316.39,-0.001917
6,xlarge_50pct,6,15,80.0,800000,455254,453145.36,-0.004632
6,xlarge_50pct,6,16,85.0,850000,468106,467949.83,-0.000334
6,xlarge_50pct,6,17,90.0,900000,479804,480468.90,0.001386
6,xlarge_50pct,6,18,95.0,950000,490276,490672.23,0.000808
6,xlarge_50pct,6,19,100.0,1000000,500000,499604.80,-0.000790
6,xlarge_50pct,7,0,5.0,50000,48143,49315.11,0.024346
6,xlarge_50pct,7,1,10.0,100000,92675,93553.50,0.009479
6,xlarge_50pct,7,2,15.0,150000,134125,135918.48,0.013372
6,xlarge_50pct,7,3,20.0,200000,172384,175209.39,0.016390
6,xlarge_50pct,7,4,25.0,250000,207944,210676.23,0.013139
6,xlarge_50pct,7,5,30.0,300000,240645,244438.46,0.015764
6,xlarge_50pct,7,6,35.0,350000,270826,275454.14,0.017089
6,xlarge_50pct,7,7,40.0,400000,298761,302333.53,0.011958
6,xlarge_50pct,7,8,45.0,450000,324619,328452.02,0.011808
6,xlarge_50pct,7,9,50.0,500000,348396,352476.57,0.011712
6,xlarge_50pct,7,10,55.0,550000,370362,377127.51,0.018267
6,xlarge_50pct,7,11,60.0,600000,390496,398567.47,0.020670
6,xlarge_50pct,7,12,65.0,650000,408778,415596.75,0.016681
6,xlarge_50pct,7,13,70.0,700000,425604,433453.57,0.018443
6,xlarge_50pct,7,14,75.0,750000,441007,447340.25,0.014361
6,xlarge_50pct,7,15,80.0,800000,455200,461968.46,0.014869
6,xlarge_50pct,7,16,85.0,850000,467988,473299.26,0.011349
6,xlarge_50pct,7,17,90.0,900000,479804,485580.77,0.012040
6,xlarge_50pct,7,18,95.0,950000,490400,496875.45,0.013204
6,xlarge_50pct,7,19,100.0,1000000,500000,506476.25,0.012953
6,xlarge_50pct,8,0,5.0,50000,48170,48536.46,0.007608
6,xlarge_50pct,8,1,10.0,100000,92826,93139.22,0.003374
6,xlarge_50pct,8,2,15.0,150000,134214,134951.88,0.005498
6,xlarge_50pct,8,3,20.0,200000,172507,173707.39,0.006959
6,xlarge_50pct,8,4,25.0,250000,207758,208560.23,0.003861
6,xlarge_50pct,8,5,30.0,300000,240510,239227.05,-0.005334
6,xlarge_50pct,8,6,35.0,350000,270824,269604.68,-0.004502
6,xlarge_50pct,8,7,40.0,400000,298778,295682.83,-0.010359
6,xlarge_50pct,8,8,45.0,450000,324568,321473.64,-0.009534
6,xlarge_50pct,8,9,50.0,500000,348352,344743.45,-0.010359
6,xlarge_50pct,8,10,55.0,550000,370110,367332.20,-0.007505
6,xlarge_50pct,8,11,60.0,600000,390166,386335.76,-0.009817
6,xlarge_50pct,8,12,65.0,650000,408566,404350.53,-0.010318
6,xlarge_50pct,8,13,70.0,700000,425457,420569.62,-0.011487
6,xlarge_50pct,8,14,75.0,750000,441011,435041.23,-0.013537
6,xlarge_50pct,8,15,80.0,800000,455150,450336.68,-0.010575
6,xlarge_50pct,8,16,85.0,850000,467959,462759.10,-0.011112
6,xlarge_50pct,8,17,90.0,900000,479599,474336.36,-0.010973
6,xlarge_50pct,8,18,95.0,950000,490320,485187.96,-0.010467
6,xlarge_50pct,8,19,100.0,1000000,500000,495516.03,-0.008968
6,xlarge_50pct,9,0,5.0,50000,48282,48632.87,0.007267
6,xlarge_50pct,9,1,10.0,100000,92944,92611.74,-0.003575
6,xlarge_50pct,9,2,15.0,150000,134468,134005.61,-0.003439
6,xlarge_50pct,9,3,20.0,200000,172762,172387.70,-0.002167
6,xlarge_50pct,9,4,25.0,250000,208203,206765.40,-0.006905
6,xlarge_50pct,9,5,30.0,300000,240914,239032.28,-0.007811
6,xlarge_50pct,9,6,35.0,350000,271253,271731.04,0.001762
6,xlarge_50pct,9,7,40.0,400000,299043,300374.26,0.004452
6,xlarge_50pct,9,8,45.0,450000,324707,326797.44,0.006438
6,xlarge_50pct,9,9,50.0,500000,348302,350399.54,0.006022
6,xlarge_50pct,9,10,55.0,550000,370247,375299.48,0.013646
6,xlarge_50pct,9,11,60.0,600000,390206,395381.59,0.013264
6,xlarge_50pct,9,12,65.0,650000,408500,412576.96,0.009980
6,xlarge_50pct,9,13,70.0,700000,425380,429152.72,0.008869
6,xlarge_50pct,9,14,75.0,750000,440912,444322.10,0.007734
6,xlarge_50pct,9,15,80.0,800000,455007,457883.25,0.006321
6,xlarge_50pct,9,16,85.0,850000,468049,470309.70,0.004830
6,xlarge_50pct,9,17,90.0,900000,479727,483210.81,0.007262
6,xlarge_50pct,9,18,95.0,950000,490299,495207.64,0.010012
6,xlarge_50pct,9,19,100.0,1000000,500000,505397.45,0.010795
